file_name,quantile_5,quantile_95
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000027.pt,0.056957,0.098256
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000028.pt,0.053798,0.114756
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000029.pt,0.054315,0.125222
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000030.pt,0.053994,0.101235
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000031.pt,0.056178,0.095589
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000032.pt,0.057082,0.100676
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000033.pt,0.060046,0.100572
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000034.pt,0.063114,0.103001
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000035.pt,0.063985,0.102749
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000036.pt,0.065112,0.127224
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000037.pt,0.066028,0.101979
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000038.pt,0.067847,0.127065
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000039.pt,0.069593,0.127136
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000040.pt,0.071211,0.128259
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000041.pt,0.070586,0.128026
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000042.pt,0.071145,0.107286
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000043.pt,0.070887,0.127352
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000044.pt,0.071123,0.126716
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000045.pt,0.071397,0.127838
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000046.pt,0.071349,0.128699
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000047.pt,0.070701,0.128849
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000048.pt,0.070379,0.129185
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000049.pt,0.069546,0.129054
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000050.pt,0.069078,0.128939
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000051.pt,0.068841,0.128675
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000052.pt,0.069186,0.128224
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000053.pt,0.069491,0.128473
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000054.pt,0.069524,0.128056
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000055.pt,0.069161,0.128311
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000056.pt,0.068988,0.128125
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000057.pt,0.068698,0.128223
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000058.pt,0.068000,0.128376
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000059.pt,0.066983,0.128005
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000060.pt,0.064653,0.127377
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000061.pt,0.062845,0.125982
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000062.pt,0.059923,0.126275
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000063.pt,0.054506,0.126064
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000064.pt,0.053576,0.126715
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000065.pt,0.053719,0.126972
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000066.pt,0.054646,0.125946
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000067.pt,0.056547,0.126178
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000068.pt,0.057590,0.127185
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000069.pt,0.058851,0.126735
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000070.pt,0.059823,0.126458
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000071.pt,0.060470,0.126359
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000072.pt,0.060768,0.126373
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000073.pt,0.060049,0.126710
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000074.pt,0.058963,0.126515
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000075.pt,0.056537,0.126451
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000076.pt,0.055404,0.126970
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000077.pt,0.054628,0.127357
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000078.pt,0.054622,0.127031
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000079.pt,0.054762,0.126682
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000080.pt,0.054881,0.126541
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000081.pt,0.054773,0.127297
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000082.pt,0.054979,0.126129
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000083.pt,0.054760,0.126492
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000084.pt,0.054755,0.126575
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000085.pt,0.054286,0.125588
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000086.pt,0.053589,0.126193
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000087.pt,0.052830,0.125813
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000088.pt,0.052487,0.125790
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000089.pt,0.053457,0.126411
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000090.pt,0.056206,0.127054
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000091.pt,0.061146,0.126776
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000092.pt,0.062609,0.127156
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000093.pt,0.064373,0.127009
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000094.pt,0.065524,0.127147
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000095.pt,0.065806,0.126257
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000096.pt,0.065857,0.126387
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000097.pt,0.066008,0.126306
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000098.pt,0.066610,0.126354
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000099.pt,0.066336,0.126698
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000100.pt,0.066639,0.127046
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000101.pt,0.066519,0.127201
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000102.pt,0.066892,0.127205
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000103.pt,0.067358,0.127010
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000104.pt,0.067408,0.126409
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000105.pt,0.067813,0.126846
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000106.pt,0.067948,0.126594
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000107.pt,0.068197,0.126267
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000108.pt,0.067680,0.126662
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000109.pt,0.067497,0.126315
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000110.pt,0.067514,0.126843
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000111.pt,0.067650,0.126208
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000112.pt,0.067741,0.125716
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000113.pt,0.067945,0.125946
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000114.pt,0.068419,0.126469
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000115.pt,0.068240,0.126151
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000116.pt,0.068139,0.126034
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000117.pt,0.066876,0.126439
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000118.pt,0.065838,0.126580
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000119.pt,0.064349,0.126840
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000120.pt,0.060690,0.126523
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000121.pt,0.051601,0.098799
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000122.pt,0.047955,0.093169
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000123.pt,0.047138,0.095870
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000124.pt,0.047149,0.120424
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000125.pt,0.047835,0.100063
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000126.pt,0.051341,0.095913
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000127.pt,0.052152,0.094910
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000128.pt,0.054876,0.099863
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000129.pt,0.063101,0.098425
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000130.pt,0.063422,0.126338
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000131.pt,0.064408,0.126493
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000132.pt,0.064653,0.127610
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000133.pt,0.065408,0.127402
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000134.pt,0.067339,0.127588
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000135.pt,0.066731,0.128347
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000136.pt,0.067346,0.124044
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000137.pt,0.067329,0.128181
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000138.pt,0.067688,0.127157
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000139.pt,0.044398,0.097784
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000140.pt,0.045008,0.086569
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000141.pt,0.046033,0.074225
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000142.pt,0.045972,0.070509
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000143.pt,0.043766,0.064880
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000144.pt,0.043481,0.060115
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000145.pt,0.043836,0.097536
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000146.pt,0.042628,0.096613
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000147.pt,0.038983,0.093462
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000148.pt,0.036205,0.091952
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000149.pt,0.033780,0.089587
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000150.pt,0.032773,0.088456
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000151.pt,0.032338,0.086803
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000152.pt,0.032164,0.087716
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000153.pt,0.033210,0.086372
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000154.pt,0.035994,0.085211
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000155.pt,0.038297,0.088062
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000156.pt,0.040393,0.087825
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000157.pt,0.041344,0.088660
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000158.pt,0.041291,0.088796
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000159.pt,0.042886,0.085635
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000160.pt,0.044334,0.087647
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000161.pt,0.044080,0.089279
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000162.pt,0.044427,0.089941
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000163.pt,0.045028,0.091638
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000164.pt,0.046663,0.089604
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000165.pt,0.048653,0.090610
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000166.pt,0.049090,0.090878
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000167.pt,0.048766,0.090658
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000168.pt,0.048365,0.090584
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000169.pt,0.048771,0.091175
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000170.pt,0.049145,0.090611
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000171.pt,0.049320,0.090931
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000172.pt,0.049414,0.091060
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000173.pt,0.049138,0.090811
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000174.pt,0.050413,0.090644
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000175.pt,0.050865,0.091114
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000176.pt,0.051510,0.090404
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000177.pt,0.049953,0.091277
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000178.pt,0.044554,0.089805
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000179.pt,0.039043,0.082353
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000180.pt,0.040125,0.076726
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000181.pt,0.043278,0.091545
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000182.pt,0.044669,0.091271
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000183.pt,0.046226,0.091413
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000184.pt,0.046965,0.090597
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000185.pt,0.049048,0.089897
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000186.pt,0.049494,0.087378
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000187.pt,0.049773,0.089940
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000188.pt,0.049703,0.090010
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000189.pt,0.049538,0.090259
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000190.pt,0.048522,0.090086
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000191.pt,0.047714,0.089928
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000192.pt,0.047569,0.089822
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000193.pt,0.047629,0.090141
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000194.pt,0.047554,0.090285
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000195.pt,0.046509,0.090257
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000196.pt,0.046270,0.089909
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000197.pt,0.046376,0.090092
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000198.pt,0.045855,0.090273
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000199.pt,0.046349,0.090821
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000200.pt,0.046077,0.089676
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000201.pt,0.045699,0.087411
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000202.pt,0.044598,0.086029
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000203.pt,0.043722,0.083847
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000204.pt,0.042965,0.079419
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000205.pt,0.043144,0.077317
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000206.pt,0.042581,0.076817
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000207.pt,0.043119,0.075853
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000208.pt,0.044836,0.074728
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000209.pt,0.045253,0.074646
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000210.pt,0.044945,0.075584
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000211.pt,0.044414,0.075225
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000212.pt,0.043821,0.075070
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000213.pt,0.043497,0.075679
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000214.pt,0.043176,0.075211
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000215.pt,0.042372,0.075878
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000216.pt,0.042135,0.075698
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000217.pt,0.042443,0.075516
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000218.pt,0.042474,0.075891
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000219.pt,0.042918,0.075547
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000220.pt,0.043129,0.075872
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000221.pt,0.043229,0.074711
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000222.pt,0.043178,0.074627
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000223.pt,0.043179,0.075044
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000224.pt,0.043219,0.075459
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000225.pt,0.043138,0.075499
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000226.pt,0.042841,0.075296
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000227.pt,0.042875,0.075156
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000228.pt,0.042848,0.074812
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000229.pt,0.042760,0.074898
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000230.pt,0.042217,0.075374
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000231.pt,0.041477,0.075607
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000232.pt,0.040878,0.075613
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000233.pt,0.040484,0.076095
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000234.pt,0.040208,0.075940
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000235.pt,0.040248,0.075992
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000236.pt,0.040529,0.075934
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000237.pt,0.040890,0.074819
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000238.pt,0.041261,0.074723
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000239.pt,0.041301,0.074796
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000240.pt,0.041429,0.075215
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000241.pt,0.041398,0.075556
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000242.pt,0.041393,0.076089
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000243.pt,0.041331,0.076278
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000244.pt,0.041850,0.075983
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000245.pt,0.042027,0.076268
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000246.pt,0.041999,0.075947
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000247.pt,0.042628,0.075001
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000248.pt,0.042456,0.075830
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000249.pt,0.042526,0.074498
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000250.pt,0.042388,0.075368
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000251.pt,0.042347,0.075132
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000252.pt,0.041976,0.075334
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000253.pt,0.041817,0.073766
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000254.pt,0.042183,0.073807
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000255.pt,0.042682,0.073748
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000256.pt,0.042465,0.073776
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000257.pt,0.042699,0.073435
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000258.pt,0.042736,0.073474
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000259.pt,0.043031,0.073924
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000260.pt,0.043411,0.074868
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000261.pt,0.043806,0.074389
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000262.pt,0.043750,0.074873
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000263.pt,0.044151,0.074810
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000264.pt,0.044158,0.074911
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000265.pt,0.044556,0.075560
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000266.pt,0.044187,0.075048
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000267.pt,0.044483,0.074782
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000268.pt,0.044471,0.074784
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000269.pt,0.044135,0.073632
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000270.pt,0.044137,0.074110
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000271.pt,0.044565,0.074344
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000272.pt,0.045111,0.073977
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000273.pt,0.045224,0.073469
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000274.pt,0.045337,0.073950
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000275.pt,0.044719,0.075106
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000276.pt,0.044158,0.074586
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000277.pt,0.042958,0.073648
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000278.pt,0.042242,0.073860
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000279.pt,0.042844,0.074195
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000280.pt,0.043291,0.074163
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000281.pt,0.043956,0.074481
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000282.pt,0.044951,0.074870
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000283.pt,0.045437,0.075305
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000284.pt,0.040948,0.058864
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000285.pt,0.041577,0.069632
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000286.pt,0.044486,0.070920
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000287.pt,0.044829,0.073872
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000288.pt,0.044762,0.075005
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000289.pt,0.044339,0.074750
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000290.pt,0.042759,0.074773
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000291.pt,0.040810,0.076413
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000292.pt,0.042395,0.070774
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000293.pt,0.043396,0.075209
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000294.pt,0.043099,0.075292
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000295.pt,0.043970,0.076270
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000296.pt,0.037463,0.076324
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000297.pt,0.021980,0.074829
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000298.pt,0.024892,0.076242
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000299.pt,0.029465,0.076196
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000300.pt,0.031835,0.076341
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000301.pt,0.033868,0.075618
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000302.pt,0.035161,0.075567
/home/ziyi/ssde/data/dVPN/cache/train/train/image_0/000303.pt,0.036006,0.075686
